ISIN,Date,start_price,end_price,minimum_price,maximum_price,daily_traded_volume,end_price_mx,standard_deviation
DE000A0F5UE8,2022-12-30,41.75,41.72,41.31,41.75,169,796.0175999999999,0.02121320343559723
DE000A0F5UE8,2022-12-31,41.75,41.72,41.31,41.75,169,796.0175999999999,0.02121320343559723
DE000A0F5UF5,2022-12-30,122.14,123.94,121.54,122.5,20196,2364.7751999999996,1.2727922061357835
DE000A0F5UF5,2022-12-31,122.14,123.94,121.54,122.5,20196,2364.7751999999996,1.2727922061357835
DE000A0F5UG3,2022-12-30,14.246,14.406,14.094,14.246,5047,274.86647999999997,0.1131370849898477
DE000A0F5UG3,2022-12-31,14.246,14.406,14.094,14.246,5047,274.86647999999997,0.1131370849898477
DE000A0F5UH1,2022-12-30,29.87,30.09,29.565,30.0,129081,574.1171999999999,0.15556349186103965
DE000A0F5UH1,2022-12-31,29.87,30.09,29.565,30.0,129081,574.1171999999999,0.15556349186103965
DE000A0F5UJ7,2022-12-30,13.84,13.926,13.666,13.906,817203,265.70808,0.0608111831820433
DE000A0F5UJ7,2022-12-31,13.84,13.926,13.666,13.906,817203,265.70808,0.0608111831820433
DE000A0F5UK5,2022-12-30,66.53,66.74,65.8,66.55,11250,1273.3991999999998,0.14849242404917057
DE000A0F5UK5,2022-12-31,66.53,66.74,65.8,66.55,11250,1273.3991999999998,0.14849242404917057
DE000A0H0728,2022-12-30,25.96,25.73,25.805,26.065,30489,490.92839999999995,0.16263455967290624
DE000A0H0728,2022-12-31,25.96,25.73,25.805,26.065,30489,490.92839999999995,0.16263455967290624
DE000A0H0744,2022-12-30,24.55,24.56,24.405,24.55,1893,468.60479999999995,0.0070710678118640685
DE000A0H0744,2022-12-31,24.55,24.56,24.405,24.55,1893,468.60479999999995,0.0070710678118640685
DE000A0H0785,2022-12-30,121.035,121.395,120.74,121.035,400,2316.2165999999997,0.2545584412271567
DE000A0H0785,2022-12-31,121.035,121.395,120.74,121.035,400,2316.2165999999997,0.2545584412271567
DE000A0H08D2,2022-12-30,20.575,20.72,20.485,20.61,3699,395.33759999999995,0.1025304832720491
DE000A0H08D2,2022-12-31,20.575,20.72,20.485,20.61,3699,395.33759999999995,0.1025304832720491
DE000A0H08E0,2022-12-30,118.38,120.3,118.14,118.7,137,2295.3239999999996,1.3576450198781724
DE000A0H08E0,2022-12-31,118.38,120.3,118.14,118.7,137,2295.3239999999996,1.3576450198781724
DE000A0H08F7,2022-12-30,57.57,58.39,57.05,57.59,11725,1114.0811999999999,0.5798275605729691
DE000A0H08F7,2022-12-31,57.57,58.39,57.05,57.59,11725,1114.0811999999999,0.5798275605729691
DE000A0H08G5,2022-12-30,63.22,64.15,62.9,63.24,171,1223.982,0.657609306503494
DE000A0H08G5,2022-12-31,63.22,64.15,62.9,63.24,171,1223.982,0.657609306503494
DE000A0H08H3,2022-12-30,81.32,81.44,80.58,81.4,401,1553.8751999999997,0.08485281374238891
DE000A0H08H3,2022-12-31,81.32,81.44,80.58,81.4,401,1553.8751999999997,0.08485281374238891
DE000A0H08J9,2022-12-30,68.43,69.67,68.43,69.02,10871,1329.3036,0.8768124086713154
DE000A0H08J9,2022-12-31,68.43,69.67,68.43,69.02,10871,1329.3036,0.8768124086713154
DE000A0H08K7,2022-12-30,31.035,31.16,30.6,31.035,4938,594.5328,0.08838834764831845
DE000A0H08K7,2022-12-31,31.035,31.16,30.6,31.035,4938,594.5328,0.08838834764831845
DE000A0H08L5,2022-12-30,29.06,29.51,29.06,29.11,871,563.0508,0.3181980515339484
DE000A0H08L5,2022-12-31,29.06,29.51,29.06,29.11,871,563.0508,0.3181980515339484
DE000A0H08M3,2022-12-30,30.515,30.905,30.135,30.8,84581,589.6673999999999,0.27577164466275395
DE000A0H08M3,2022-12-31,30.515,30.905,30.135,30.8,84581,589.6673999999999,0.27577164466275395
DE000A0H08N1,2022-12-30,96.37,97.31,95.75,96.37,360,1856.6747999999998,0.6646803743153531
DE000A0H08N1,2022-12-31,96.37,97.31,95.75,96.37,360,1856.6747999999998,0.6646803743153531
DE000A0H08P6,2022-12-30,35.755,36.48,35.685,35.755,1037,696.0383999999999,0.512652416360243
DE000A0H08P6,2022-12-31,35.755,36.48,35.685,35.755,1037,696.0383999999999,0.512652416360243
DE000A0H08Q4,2022-12-30,61.97,63.99,61.91,62.66,18454,1220.9292,1.4283556979968284
DE000A0H08Q4,2022-12-31,61.97,63.99,61.91,62.66,18454,1220.9292,1.4283556979968284
DE000A0H08R2,2022-12-30,20.855,20.945,20.695,20.855,1810,399.63059999999996,0.06363961030678918
DE000A0H08R2,2022-12-31,20.855,20.945,20.695,20.855,1810,399.63059999999996,0.06363961030678918
DE000A0H08S0,2022-12-30,20.05,20.6,19.984,20.35,117771,393.048,0.38890872965260165
DE000A0H08S0,2022-12-31,20.05,20.6,19.984,20.35,117771,393.048,0.38890872965260165
DE000A0H52F5,2022-12-30,35.6,35.6,35.2,35.8,206,679.2479999999999,0.0
DE000A0H52F5,2022-12-31,35.6,35.6,35.2,35.8,206,679.2479999999999,0.0
DE000A0HGQF5,2022-12-30,2.21,2.2,2.19,2.22,5671,41.976,0.007071067811865324
DE000A0HGQF5,2022-12-31,2.21,2.2,2.19,2.22,5671,41.976,0.007071067811865324
DE000A0HGQS8,2022-12-30,1.85,1.88,1.85,1.91,1220,35.8704,0.021213203435596288
DE000A0HGQS8,2022-12-31,1.85,1.88,1.85,1.91,1220,35.8704,0.021213203435596288
DE000A0HHJR3,2022-12-30,19.92,20.25,19.62,20.4,14158,386.36999999999995,0.23334523779155947
DE000A0HHJR3,2022-12-31,19.92,20.25,19.62,20.4,14158,386.36999999999995,0.23334523779155947
DE000A0HL8N9,2022-12-30,98.0,108.0,95.6,104.4,6996,2060.64,7.0710678118654755
DE000A0HL8N9,2022-12-31,98.0,108.0,95.6,104.4,6996,2060.64,7.0710678118654755
DE000A0HN5C6,2022-12-30,36.81,37.21,36.48,37.15,88753,709.9667999999999,0.282842712474618
DE000A0HN5C6,2022-12-31,36.81,37.21,36.48,37.15,88753,709.9667999999999,0.282842712474618
DE000A0JBPG2,2022-12-30,8.51,9.24,8.51,9.13,90089,176.29919999999998,0.51618795026618
DE000A0JBPG2,2022-12-31,8.51,9.24,8.51,9.13,90089,176.29919999999998,0.51618795026618
DE000A0JC0V8,2022-12-30,6.5,6.35,6.5,6.5,747,121.15799999999999,0.10606601717798238
DE000A0JC0V8,2022-12-31,6.5,6.35,6.5,6.5,747,121.15799999999999,0.10606601717798238
DE000A0JC8S7,2022-12-30,86.6,87.9,84.5,86.8,2065,1677.132,0.9192388155425198
DE000A0JC8S7,2022-12-31,86.6,87.9,84.5,86.8,2065,1677.132,0.9192388155425198
DE000A0JCY11,2022-12-30,38.3,39.65,37.9,41.7,15508,756.5219999999999,0.9545941546018402
DE000A0JCY11,2022-12-31,38.3,39.65,37.9,41.7,15508,756.5219999999999,0.9545941546018402
DE000A0JDBC7,2022-12-30,222.0,228.0,222.0,222.0,22,4350.24,4.242640687119285
DE000A0JDBC7,2022-12-31,222.0,228.0,222.0,222.0,22,4350.24,4.242640687119285
DE000A0JJTG7,2022-12-30,5.8,5.8,5.72,5.8,10400,110.66399999999999,0.0
DE000A0JJTG7,2022-12-31,5.8,5.8,5.72,5.8,10400,110.66399999999999,0.0
DE000A0JK2A8,2022-12-30,26.0,27.06,25.94,26.74,60814,516.3047999999999,0.7495331880577395
DE000A0JK2A8,2022-12-31,26.0,27.06,25.94,26.74,60814,516.3047999999999,0.7495331880577395
DE000A0JL9W6,2022-12-30,66.2,70.6,66.25,70.85,149233,1347.0479999999998,3.111269837220803
DE000A0JL9W6,2022-12-31,66.2,70.6,66.25,70.85,149233,1347.0479999999998,3.111269837220803
DE000A0JM2M1,2022-12-30,27.2,26.4,26.8,27.2,308,503.71199999999993,0.5656854249492386
DE000A0JM2M1,2022-12-31,27.2,26.4,26.8,27.2,308,503.71199999999993,0.5656854249492386
DE000A0JQ5U3,2022-12-30,41.3,43.4,41.3,42.35,2685,828.0719999999999,1.4849242404917506
DE000A0JQ5U3,2022-12-31,41.3,43.4,41.3,42.35,2685,828.0719999999999,1.4849242404917506
DE000A0KD0F7,2022-12-30,3.18,3.26,3.18,3.18,1365,62.200799999999994,0.05656854249492354
DE000A0KD0F7,2022-12-31,3.18,3.26,3.18,3.18,1365,62.200799999999994,0.05656854249492354
DE000A0KEXC7,2022-12-30,6.2,6.07,5.73,6.2,6737,115.81559999999999,0.0919238815542511
DE000A0KEXC7,2022-12-31,6.2,6.07,5.73,6.2,6737,115.81559999999999,0.0919238815542511
DE000A0KF6M8,2022-12-30,5.2,4.96,5.1,5.2,3525,94.6368,0.16970562748477155
DE000A0KF6M8,2022-12-31,5.2,4.96,5.1,5.2,3525,94.6368,0.16970562748477155
DE000A0KFKB3,2022-12-30,5.75,5.45,5.3,5.75,501,103.98599999999999,0.21213203435596412
DE000A0KFKB3,2022-12-31,5.75,5.45,5.3,5.75,501,103.98599999999999,0.21213203435596412
DE000A0KFRJ1,2022-12-30,3.79,3.63,3.71,3.8,1383,69.26039999999999,0.1131370849898477
DE000A0KFRJ1,2022-12-31,3.79,3.63,3.71,3.8,1383,69.26039999999999,0.1131370849898477
DE000A0KPPR7,2022-12-30,29.0,32.6,28.8,30.8,5607,622.0079999999999,2.545584412271572
DE000A0KPPR7,2022-12-31,29.0,32.6,28.8,30.8,5607,622.0079999999999,2.545584412271572
DE000A0KRJ02,2022-12-30,14.038,13.901,14.038,14.064,1290,265.23107999999996,0.09687362902255733
DE000A0KRJ02,2022-12-31,14.038,13.901,14.038,14.064,1290,265.23107999999996,0.09687362902255733
DE000A0KRJ10,2022-12-30,0.4056,0.4009,0.4017,0.4092,52621,7.649171999999999,0.0033234018715768
DE000A0KRJ10,2022-12-31,0.4056,0.4009,0.4017,0.4092,52621,7.649171999999999,0.0033234018715768
DE000A0KRJ28,2022-12-30,4.865,4.8102,4.865,4.865,0,91.77861599999999,0.038749451609022934
DE000A0KRJ28,2022-12-31,4.865,4.8102,4.865,4.865,0,91.77861599999999,0.038749451609022934
DE000A0KRJ36,2022-12-30,0.0176,0.0168,0.0172,0.0177,5411824,0.32054399999999994,0.0005656854249492395
DE000A0KRJ36,2022-12-31,0.0176,0.0168,0.0172,0.0177,5411824,0.32054399999999994,0.0005656854249492395
DE000A0KRJ44,2022-12-30,20.762,20.492,20.662,20.826,5334,390.98735999999997,0.19091883092036754
DE000A0KRJ44,2022-12-31,20.762,20.492,20.662,20.826,5334,390.98735999999997,0.19091883092036754
DE000A0KRJ51,2022-12-30,19.2,19.266,19.2,19.314,2274,367.59527999999995,0.046669047558311395
DE000A0KRJ51,2022-12-31,19.2,19.266,19.2,19.314,2274,367.59527999999995,0.046669047558311395
DE000A0KRJ69,2022-12-30,7.164,7.086,7.164,7.164,0,135.20087999999998,0.05515432893255029
DE000A0KRJ69,2022-12-31,7.164,7.086,7.164,7.164,0,135.20087999999998,0.05515432893255029
DE000A0KRJ77,2022-12-30,26.364,26.444,26.3,26.398,1150,504.5515199999999,0.056568542494922595
DE000A0KRJ77,2022-12-31,26.364,26.444,26.3,26.398,1150,504.5515199999999,0.056568542494922595
DE000A0KRJ85,2022-12-30,7.8415,7.823,7.8415,7.8785,4827,149.26283999999998,0.013081475451950788
DE000A0KRJ85,2022-12-31,7.8415,7.823,7.8415,7.8785,4827,149.26283999999998,0.013081475451950788
DE000A0KRJ93,2022-12-30,0.84,0.8464,0.838,0.8594,464667,16.149312,0.004525483399593955
DE000A0KRJ93,2022-12-31,0.84,0.8464,0.838,0.8594,464667,16.149312,0.004525483399593955
DE000A0KRJS4,2022-12-30,4.3128,4.1928,4.263,4.3128,13386,79.99862399999999,0.08485281374238578
DE000A0KRJS4,2022-12-31,4.3128,4.1928,4.263,4.3128,13386,79.99862399999999,0.08485281374238578
DE000A0KRJT2,2022-12-30,1.26,1.2392,1.2427,1.2636,180235,23.643936,0.01470782104868014
DE000A0KRJT2,2022-12-31,1.26,1.2392,1.2427,1.2636,180235,23.643936,0.01470782104868014
DE000A0KRJU0,2022-12-30,35.698,35.39,35.5,35.782,2402,675.2411999999999,0.2177888886054565
DE000A0KRJU0,2022-12-31,35.698,35.39,35.5,35.782,2402,675.2411999999999,0.2177888886054565
DE000A0KRJV8,2022-12-30,1.1343,1.1471,1.1306,1.1425,245254,21.886667999999997,0.009050966799187753
DE000A0KRJV8,2022-12-31,1.1343,1.1471,1.1306,1.1425,245254,21.886667999999997,0.009050966799187753
DE000A0KRJW6,2022-12-30,3.1032,3.136,3.089,3.1082,200,59.83488,0.023193102422918718
DE000A0KRJW6,2022-12-31,3.1032,3.136,3.089,3.1082,200,59.83488,0.023193102422918718
DE000A0KRJX4,2022-12-30,8.01,7.94,8.0,8.106,47887,151.49519999999998,0.049497474683057895
DE000A0KRJX4,2022-12-31,8.01,7.94,8.0,8.106,47887,151.49519999999998,0.049497474683057895
DE000A0KRJY2,2022-12-30,36.134,35.664,36.048,36.3,188,680.46912,0.33234018715767655
DE000A0KRJY2,2022-12-31,36.134,35.664,36.048,36.3,188,680.46912,0.33234018715767655
DE000A0KRJZ9,2022-12-30,18.292,18.235,18.288,18.338,3710,347.92379999999997,0.04030508652763474
DE000A0KRJZ9,2022-12-31,18.292,18.235,18.288,18.338,3710,347.92379999999997,0.04030508652763474
DE000A0KRKA0,2022-12-30,10.007,9.963,10.002,10.007,150,190.09403999999998,0.031112698372208432
DE000A0KRKA0,2022-12-31,10.007,9.963,10.002,10.007,150,190.09403999999998,0.031112698372208432
DE000A0KRKB8,2022-12-30,5.988,6.01,5.988,6.03,15943,114.67079999999999,0.015556349186103588
DE000A0KRKB8,2022-12-31,5.988,6.01,5.988,6.03,15943,114.67079999999999,0.015556349186103588
DE000A0KRKC6,2022-12-30,10.539,10.461,10.532,10.593,6450,199.59588,0.05515432893255029
DE000A0KRKC6,2022-12-31,10.539,10.461,10.532,10.593,6450,199.59588,0.05515432893255029
DE000A0KRKD4,2022-12-30,3.7806,3.7172,3.7806,3.803,6381,70.92417599999999,0.0448305699272272
DE000A0KRKD4,2022-12-31,3.7806,3.7172,3.7806,3.803,6381,70.92417599999999,0.0448305699272272
DE000A0KRKF9,2022-12-30,4.398,4.4272,4.389,4.4216,10600,84.470976,0.020647518010647428
DE000A0KRKF9,2022-12-31,4.398,4.4272,4.389,4.4216,10600,84.470976,0.020647518010647428
DE000A0KRKG7,2022-12-30,16.716,16.473,16.567,16.753,13002,314.30483999999996,0.17182694782833255
DE000A0KRKG7,2022-12-31,16.716,16.473,16.567,16.753,13002,314.30483999999996,0.17182694782833255
DE000A0KRKJ1,2022-12-30,14.523,14.498,14.523,14.523,0,276.62183999999996,0.01767766952966394
DE000A0KRKJ1,2022-12-31,14.523,14.498,14.523,14.523,0,276.62183999999996,0.01767766952966394
DE000A0KRKK9,2022-12-30,19.903,19.889,19.903,19.903,0,379.48211999999995,0.009899494936611204
DE000A0KRKK9,2022-12-31,19.903,19.889,19.903,19.903,0,379.48211999999995,0.009899494936611204
DE000A0KRKL7,2022-12-30,4.1892,4.1536,4.1892,4.1892,0,79.250688,0.02517300141024083
DE000A0KRKL7,2022-12-31,4.1892,4.1536,4.1892,4.1892,0,79.250688,0.02517300141024083
DE000A0L1NN5,2022-12-30,9.0,9.12,9.0,9.08,503,174.00959999999998,0.08485281374238515
DE000A0L1NN5,2022-12-31,9.0,9.12,9.0,9.08,503,174.00959999999998,0.08485281374238515
DE000A0LAUP1,2022-12-30,11.52,12.46,11.52,12.24,71278,237.7368,0.6646803743153555
DE000A0LAUP1,2022-12-31,11.52,12.46,11.52,12.24,71278,237.7368,0.6646803743153555
DE000A0LBKW6,2022-12-30,0.805,0.785,0.805,0.805,985,14.977799999999998,0.014142135623730963
DE000A0LBKW6,2022-12-31,0.805,0.785,0.805,0.805,985,14.977799999999998,0.014142135623730963
DE000A0LD2U1,2022-12-30,16.35,15.61,15.89,16.42,79607,297.83879999999994,0.5232590180780465
DE000A0LD2U1,2022-12-31,16.35,15.61,15.89,16.42,79607,297.83879999999994,0.5232590180780465
DE000A0LD6E6,2022-12-30,65.0,64.5,64.5,66.0,52110,1230.6599999999999,0.3535533905932738
DE000A0LD6E6,2022-12-31,65.0,64.5,64.5,66.0,52110,1230.6599999999999,0.3535533905932738
DE000A0LP781,2022-12-30,157.63,157.26,157.63,158.3,1122,3000.5208,0.26162950903902576
DE000A0LP781,2022-12-31,157.63,157.26,157.63,158.3,1122,3000.5208,0.26162950903902576
DE000A0LR4P1,2022-12-30,7.6,7.7,7.6,7.6,100,146.916,0.07071067811865513
DE000A0LR4P1,2022-12-31,7.6,7.7,7.6,7.6,100,146.916,0.07071067811865513
DE000A0LR936,2022-12-30,88.0,88.8,86.1,89.9,10559,1694.3039999999999,0.565685424949236
DE000A0LR936,2022-12-31,88.0,88.8,86.1,89.9,10559,1694.3039999999999,0.565685424949236
DE000A0LR9G9,2022-12-30,6.645,6.96,6.445,6.755,19080,132.7968,0.22273863607376276
DE000A0LR9G9,2022-12-31,6.645,6.96,6.445,6.755,19080,132.7968,0.22273863607376276
DE000A0M93V6,2022-12-30,13.0,13.15,12.9,13.35,4445,250.902,0.10606601717798238
DE000A0M93V6,2022-12-31,13.0,13.15,12.9,13.35,4445,250.902,0.10606601717798238
DE000A0MSN11,2022-12-30,34.0,32.0,31.3,34.0,5107,610.56,1.4142135623730951
DE000A0MSN11,2022-12-31,34.0,32.0,31.3,34.0,5107,610.56,1.4142135623730951
DE000A0MVLS8,2022-12-30,33.8,35.4,33.8,38.0,6130,675.4319999999999,1.1313708498984771
DE000A0MVLS8,2022-12-31,33.8,35.4,33.8,38.0,6130,675.4319999999999,1.1313708498984771
DE000A0MZ4B0,2022-12-30,9.6,9.05,9.45,9.65,902,172.674,0.38890872965260037
DE000A0MZ4B0,2022-12-31,9.6,9.05,9.45,9.65,902,172.674,0.38890872965260037
DE000A0N4N52,2022-12-30,13.5,13.85,13.3,14.35,1227,264.258,0.24748737341529137
DE000A0N4N52,2022-12-31,13.5,13.85,13.3,14.35,1227,264.258,0.24748737341529137
DE000A0N62D7,2022-12-30,87.79,86.74,87.79,88.5,5381,1654.9991999999997,0.7424621202458829
DE000A0N62D7,2022-12-31,87.79,86.74,87.79,88.5,5381,1654.9991999999997,0.7424621202458829
DE000A0N62E5,2022-12-30,200.82,204.7,200.82,207.72,668,3905.6759999999995,2.743574311003801
DE000A0N62E5,2022-12-31,200.82,204.7,200.82,207.72,668,3905.6759999999995,2.743574311003801
DE000A0N62F2,2022-12-30,20.104,20.148,20.104,20.278,17351,384.42384,0.031112698372208432
DE000A0N62F2,2022-12-31,20.104,20.148,20.104,20.278,17351,384.42384,0.031112698372208432
DE000A0N62G0,2022-12-30,160.1,159.66,160.1,160.78,2894,3046.3127999999997,0.3111269837220793
DE000A0N62G0,2022-12-31,160.1,159.66,160.1,160.78,2894,3046.3127999999997,0.3111269837220793
DE000A0N62H8,2022-12-30,137.78,137.28,137.73,138.93,275,2619.3023999999996,0.3535533905932738
DE000A0N62H8,2022-12-31,137.78,137.28,137.73,138.93,275,2619.3023999999996,0.3535533905932738
DE000A0Q4R02,2022-12-30,39.335,40.38,39.335,40.045,24658,770.4504,0.7389265863399433
DE000A0Q4R02,2022-12-31,39.335,40.38,39.335,40.045,24658,770.4504,0.7389265863399433
DE000A0Q4R28,2022-12-30,57.06,57.58,55.94,57.06,25862,1098.6263999999999,0.3676955262170019
DE000A0Q4R28,2022-12-31,57.06,57.58,55.94,57.06,25862,1098.6263999999999,0.3676955262170019
DE000A0Q4R36,2022-12-30,99.45,100.68,99.19,100.4,5599,1920.9744,0.8697413408594563
DE000A0Q4R36,2022-12-31,99.45,100.68,99.19,100.4,5599,1920.9744,0.8697413408594563
DE000A0Q4R44,2022-12-30,18.818,19.166,18.818,18.902,1350,365.68728,0.2460731598529178
DE000A0Q4R44,2022-12-31,18.818,19.166,18.818,18.902,1350,365.68728,0.2460731598529178
DE000A0Q4R69,2022-12-30,4.63,4.69,4.58,4.632,76698,89.4852,0.0424264068711932
DE000A0Q4R69,2022-12-31,4.63,4.69,4.58,4.632,76698,89.4852,0.0424264068711932
DE000A0Q4R85,2022-12-30,33.065,33.645,32.62,33.065,7468,641.9466,0.4101219330882014
DE000A0Q4R85,2022-12-31,33.065,33.645,32.62,33.065,7468,641.9466,0.4101219330882014
DE000A0Q4RZ9,2022-12-30,73.639,73.617,73.615,73.641,3582,1404.6123599999999,0.015556349186097936
DE000A0Q4RZ9,2022-12-31,73.639,73.617,73.615,73.641,3582,1404.6123599999999,0.015556349186097936
DE000A0S8488,2022-12-30,17.48,17.69,17.18,17.64,16963,337.5252,0.1484924240491756
DE000A0S8488,2022-12-31,17.48,17.69,17.18,17.64,16963,337.5252,0.1484924240491756
DE000A0S9GB0,2022-12-30,54.56,54.41,54.555,54.825,310540,1038.1427999999999,0.10606601717798615
DE000A0S9GB0,2022-12-31,54.56,54.41,54.555,54.825,310540,1038.1427999999999,0.10606601717798615
DE000A0SMU87,2022-12-30,53.1,52.7,51.1,54.2,15963,1005.516,0.282842712474618
DE000A0SMU87,2022-12-31,53.1,52.7,51.1,54.2,15963,1005.516,0.282842712474618
DE000A0STSQ8,2022-12-30,7.14,7.22,7.02,7.34,2856,137.7576,0.05656854249492385
DE000A0STSQ8,2022-12-31,7.14,7.22,7.02,7.34,2856,137.7576,0.05656854249492385
DE000A0SVX42,2022-12-30,25.784,25.258,25.784,25.784,127,481.92263999999994,0.37193816690412385
DE000A0SVX42,2022-12-31,25.784,25.258,25.784,25.784,127,481.92263999999994,0.37193816690412385
DE000A0SVX75,2022-12-30,24.524,24.162,24.338,24.524,100,461.01095999999995,0.2559726547895315
DE000A0SVX75,2022-12-31,24.524,24.162,24.338,24.524,100,461.01095999999995,0.2559726547895315
DE000A0SVX83,2022-12-30,11.244,11.291,11.244,11.304,86,215.43228,0.03323401871576816
DE000A0SVX83,2022-12-31,11.244,11.291,11.244,11.304,86,215.43228,0.03323401871576816
DE000A0TGJ55,2022-12-30,88.0,92.12,87.9,91.82,59150,1757.6496,2.913279938488579
DE000A0TGJ55,2022-12-31,88.0,92.12,87.9,91.82,59150,1757.6496,2.913279938488579
DE000A0V9LA7,2022-12-30,12.4,12.5,12.4,12.6,5327,238.49999999999997,0.0707106781186545
DE000A0V9LA7,2022-12-31,12.4,12.5,12.4,12.6,5327,238.49999999999997,0.0707106781186545
DE000A0V9X09,2022-12-30,14.018,13.923,14.018,14.018,0,265.65083999999996,0.06717514421272247
DE000A0V9X09,2022-12-31,14.018,13.923,14.018,14.018,0,265.65083999999996,0.06717514421272247
DE000A0V9X41,2022-12-30,252.36,259.3,249.08,252.36,41,4947.4439999999995,4.907321061434638
DE000A0V9X41,2022-12-31,252.36,259.3,249.08,252.36,41,4947.4439999999995,4.907321061434638
DE000A0V9X58,2022-12-30,10.216,10.248,10.216,10.216,0,195.53183999999996,0.02262741699796954
DE000A0V9X58,2022-12-31,10.216,10.248,10.216,10.216,0,195.53183999999996,0.02262741699796954
DE000A0V9X66,2022-12-30,7.438,7.347,7.438,7.438,0,140.18076,0.06434671708797533
DE000A0V9X66,2022-12-31,7.438,7.347,7.438,7.438,0,140.18076,0.06434671708797533
DE000A0V9XY2,2022-12-30,21.512,21.456,21.2,21.512,945,409.38048,0.039597979746447326
DE000A0V9XY2,2022-12-31,21.512,21.456,21.2,21.512,945,409.38048,0.039597979746447326
DE000A0V9Y57,2022-12-30,6.039,6.102,6.039,6.15,10376,116.42616,0.044547727214752926
DE000A0V9Y57,2022-12-31,6.039,6.102,6.039,6.15,10376,116.42616,0.044547727214752926
DE000A0V9Y81,2022-12-30,2.3818,2.3366,2.3818,2.4266,4203,44.58232799999999,0.03196122650963219
DE000A0V9Y81,2022-12-31,2.3818,2.3366,2.3818,2.4266,4203,44.58232799999999,0.03196122650963219
DE000A0V9YG7,2022-12-30,10.84,10.887,10.8,10.878,1602,207.72395999999998,0.03323401871576816
DE000A0V9YG7,2022-12-31,10.84,10.887,10.8,10.878,1602,207.72395999999998,0.03323401871576816
DE000A0V9YT0,2022-12-30,1.4682,1.4221,1.4321,1.5039,42709,27.133667999999997,0.03259762261269986
DE000A0V9YT0,2022-12-31,1.4682,1.4221,1.4321,1.5039,42709,27.133667999999997,0.03259762261269986
DE000A0V9YU8,2022-12-30,10.613,10.484,10.58,10.652,24030,200.03472,0.09121677477306432
DE000A0V9YU8,2022-12-31,10.613,10.484,10.58,10.652,24030,200.03472,0.09121677477306432
DE000A0V9YV6,2022-12-30,3.0538,3.1446,3.0538,3.094,89504,59.998968,0.06420529573173867
DE000A0V9YV6,2022-12-31,3.0538,3.1446,3.0538,3.094,89504,59.998968,0.06420529573173867
DE000A0V9YZ7,2022-12-30,56.01,56.005,56.0,56.48,143,1068.5754,0.003535533905929522
DE000A0V9YZ7,2022-12-31,56.01,56.005,56.0,56.48,143,1068.5754,0.003535533905929522
DE000A0V9ZC3,2022-12-30,2.4534,2.4024,2.4534,2.4674,1190,45.837792,0.03606244584051372
DE000A0V9ZC3,2022-12-31,2.4534,2.4024,2.4534,2.4674,1190,45.837792,0.03606244584051372
DE000A0V9ZE9,2022-12-30,5.4725,5.208,5.36,5.545,68320,99.36864,0.18702974362384178
DE000A0V9ZE9,2022-12-31,5.4725,5.208,5.36,5.545,68320,99.36864,0.18702974362384178
DE000A0WMPJ6,2022-12-30,18.735,19.385,18.605,19.69,832635,369.8658,0.45961940777125737
DE000A0WMPJ6,2022-12-31,18.735,19.385,18.605,19.69,832635,369.8658,0.45961940777125737
DE000A0XFSF0,2022-12-30,4.58,4.57,4.58,4.6,598,87.1956,0.007071067811865324
DE000A0XFSF0,2022-12-31,4.58,4.57,4.58,4.6,598,87.1956,0.007071067811865324
DE000A0XYG76,2022-12-30,25.4,25.5,24.1,26.4,14162,486.53999999999996,0.07071067811865576
DE000A0XYG76,2022-12-31,25.4,25.5,24.1,26.4,14162,486.53999999999996,0.07071067811865576
DE000A0XYGA7,2022-12-30,25.0,24.1,23.7,25.0,144,459.828,0.6363961030678917
DE000A0XYGA7,2022-12-31,25.0,24.1,23.7,25.0,144,459.828,0.6363961030678917
DE000A0XYHT5,2022-12-30,34.0,34.4,33.7,34.2,2048,656.3519999999999,0.282842712474618
DE000A0XYHT5,2022-12-31,34.0,34.4,33.7,34.2,2048,656.3519999999999,0.282842712474618
DE000A0Z1JH9,2022-12-30,35.1,37.2,35.1,37.3,8852,709.776,1.4849242404917506
DE000A0Z1JH9,2022-12-31,35.1,37.2,35.1,37.3,8852,709.776,1.4849242404917506
DE000A0Z23Q5,2022-12-30,202.0,202.5,197.8,205.0,2423,3863.7,0.3535533905932738
DE000A0Z23Q5,2022-12-31,202.0,202.5,197.8,205.0,2423,3863.7,0.3535533905932738
DE000A0Z2ZZ5,2022-12-30,24.02,23.98,23.76,24.32,270365,457.53839999999997,0.028284271247461298
DE000A0Z2ZZ5,2022-12-31,24.02,23.98,23.76,24.32,270365,457.53839999999997,0.028284271247461298
DE000A111338,2022-12-30,13.88,14.0,13.5,14.0,10645,267.12,0.08485281374238515
DE000A111338,2022-12-31,13.88,14.0,13.5,14.0,10645,267.12,0.08485281374238515
DE000A11Q059,2022-12-30,5.55,5.75,5.5,5.55,445,109.71,0.14142135623730964
DE000A11Q059,2022-12-31,5.55,5.75,5.5,5.55,445,109.71,0.14142135623730964
DE000A11QVV0,2022-12-30,5.41,6.31,5.17,6.4,97996,120.39479999999998,0.6363961030678924
DE000A11QVV0,2022-12-31,5.41,6.31,5.17,6.4,97996,120.39479999999998,0.6363961030678924
DE000A11QW68,2022-12-30,4.025,4.23,4.025,4.22,90757,80.7084,0.14495689014324228
